frame,x,y,visible
153.0,-1.0,-1.0,0.0
154.0,-1.0,-1.0,0.0
155.0,-1.0,-1.0,0.0
156.0,-1.0,-1.0,0.0
157.0,-1.0,-1.0,0.0
158.0,-1.0,-1.0,0.0
159.0,-1.0,-1.0,0.0
160.0,-1.0,-1.0,0.0
161.0,-1.0,-1.0,0.0
162.0,-1.0,-1.0,0.0
163.0,-1.0,-1.0,0.0
164.0,-1.0,-1.0,0.0
165.0,-1.0,-1.0,0.0
166.0,-1.0,-1.0,0.0
167.0,-1.0,-1.0,0.0
168.0,-1.0,-1.0,0.0
169.0,-1.0,-1.0,0.0
170.0,-1.0,-1.0,0.0
171.0,-1.0,-1.0,0.0
172.0,-1.0,-1.0,0.0
173.0,-1.0,-1.0,0.0
174.0,-1.0,-1.0,0.0
175.0,-1.0,-1.0,0.0
176.0,-1.0,-1.0,0.0
177.0,-1.0,-1.0,0.0
